Name of seller,Seller ID,Date,Region,State,Soda brand,Unit Price,Units Sold,Expenses,,,,
DreamCo,1189833,15-11-2022,West,California,Diet Coke,$0.55 ,"8,250","$2,223 ",,,,
DreamCo,1189833,15-11-2022,West,California,Sprite,$0.50 ,"6,750",$473 ,,,,
DreamCo,1189833,15-11-2022,West,California,Fanta,$0.50 ,"6,500",$455 ,,,,
DreamCo,1189833,15-11-2022,West,California,Powerade,$0.60 ,"6,000",$540 ,,,,
DreamCo,1189833,15-11-2022,West,California,Dasani Water,$0.65 ,"7,000","$1,092 ",,,,
DreamCo,1189833,14-12-2022,West,California,Coca-Cola,$0.50 ,"9,000",$855 ,,,,
DreamCo,1189833,14-12-2022,West,California,Diet Coke,$0.55 ,"9,000","$2,277 ",,,,
DreamCo,1189833,14-12-2022,West,California,Sprite,$0.50 ,"7,000",$455 ,,,,
DreamCo,1189833,14-12-2022,West,California,Fanta,$0.50 ,"7,000",$735 ,,,,
DreamCo,1189833,14-12-2022,West,California,Powerade,$0.60 ,"6,250","$1,538 ",,,,
DreamCo,1189833,14-12-2022,West,California,Dasani Water,$0.65 ,"7,250",$848 ,,,,
Sodapop,1185732,15-1-2022,Midwest,Illinois,Coca-Cola,$0.45 ,"4,750",$171 ,,,,
Sodapop,1185732,15-1-2022,Midwest,Illinois,Diet Coke,$0.45 ,"2,750",$260 ,,,,
Sodapop,1185732,15-1-2022,Midwest,Illinois,Sprite,$0.35 ,"2,750",$327 ,,,,
Sodapop,1185732,15-1-2022,Midwest,Illinois,Fanta,$0.40 ,"1,250",$60 ,,,,
Sodapop,1185732,15-1-2022,Midwest,Illinois,Powerade,$0.55 ,"1,750",$125 ,,,,
Sodapop,1185732,15-1-2022,Midwest,Illinois,Dasani Water,$0.45 ,"2,750",$210 ,,,,
Sodapop,1185732,15-2-2022,Midwest,Illinois,Coca-Cola,$0.45 ,"5,250",$496 ,,,,
Sodapop,1185732,15-2-2022,Midwest,Illinois,Diet Coke,$0.45 ,"1,750",$110 ,,,,
Sodapop,1185732,15-2-2022,Midwest,Illinois,Sprite,$0.35 ,"2,250",$39 ,,,,
Sodapop,1185732,15-2-2022,Midwest,Illinois,Fanta,$0.40 ,"1,000",$32 ,,,,
Sodapop,1185732,15-2-2022,Midwest,Illinois,Powerade,$0.55 ,"1,750",$106 ,,,,
Sodapop,1185732,15-2-2022,Midwest,Illinois,Dasani Water,$0.45 ,"2,750",$186 ,,,,
Sodapop,1185732,14-3-2022,Midwest,Illinois,Coca-Cola,$0.50 ,"4,950",$842 ,,,,
Sodapop,1185732,14-3-2022,Midwest,Illinois,Diet Coke,$0.50 ,"2,000",$340 ,,,,
Sodapop,1185732,14-3-2022,Midwest,Illinois,Sprite,$0.40 ,"2,250",$306 ,,,,
Sodapop,1185732,14-3-2022,Midwest,Illinois,Fanta,$0.45 ,750,$165 ,,,,
Sodapop,1185732,14-3-2022,Midwest,Illinois,Powerade,$0.60 ,"1,250",$105 ,,,,
Sodapop,1185732,14-3-2022,Midwest,Illinois,Dasani Water,$0.50 ,"2,250",$158 ,,,,
Sodapop,1185732,15-4-2022,Midwest,Illinois,Coca-Cola,$0.50 ,"4,500",$338 ,,,,
Sodapop,1185732,15-4-2022,Midwest,Illinois,Diet Coke,$0.50 ,"1,500",$180 ,,,,
Sodapop,1185732,15-4-2022,Midwest,Illinois,Sprite,$0.40 ,"1,500",$114 ,,,,
Sodapop,1185732,15-4-2022,Midwest,Illinois,Fanta,$0.45 ,750,$155 ,,,,
Sodapop,1185732,15-4-2022,Midwest,Illinois,Powerade,$0.60 ,"1,000",$78 ,,,,
Sodapop,1185732,15-4-2022,Midwest,Illinois,Dasani Water,$0.50 ,"2,250",$236 ,,,,
Sodapop,1185732,16-5-2022,Midwest,Illinois,Coca-Cola,$0.60 ,"4,950","$1,010 ",,,,
Sodapop,1185732,16-5-2022,Midwest,Illinois,Diet Coke,$0.55 ,"2,000",$132 ,,,,
Sodapop,1185732,16-5-2022,Midwest,Illinois,Sprite,$0.50 ,"1,750",$114 ,,,,
Sodapop,1185732,16-5-2022,Midwest,Illinois,Fanta,$0.50 ,"1,000",$85 ,,,,
Sodapop,1185732,16-5-2022,Midwest,Illinois,Powerade,$0.60 ,"1,250",$158 ,,,,
Sodapop,1185732,16-5-2022,Midwest,Illinois,Dasani Water,$0.65 ,"2,500",$228 ,,,,
Sodapop,1185732,15-6-2022,Midwest,Illinois,Coca-Cola,$0.50 ,"5,000",$125 ,,,,
Sodapop,1185732,15-6-2022,Midwest,Illinois,Diet Coke,$0.45 ,"2,500",$90 ,,,,
Sodapop,1185732,15-6-2022,Midwest,Illinois,Sprite,$0.40 ,"2,000",$88 ,,,,
Sodapop,1185732,15-6-2022,Midwest,Illinois,Fanta,$0.40 ,"1,750",$105 ,,,,
Sodapop,1185732,15-6-2022,Midwest,Illinois,Powerade,$0.50 ,"1,750",$298 ,,,,
Sodapop,1185732,15-6-2022,Midwest,Illinois,Dasani Water,$0.55 ,"3,500",$655 ,,,,
Sodapop,1185732,14-7-2022,Midwest,Illinois,Coca-Cola,$0.50 ,"5,750",$978 ,,,,
Sodapop,1185732,14-7-2022,Midwest,Illinois,Diet Coke,$0.45 ,"3,250",$717 ,,,,
Sodapop,1185732,14-7-2022,Midwest,Illinois,Sprite,$0.40 ,"2,500",$140 ,,,,
Sodapop,1185732,14-7-2022,Midwest,Illinois,Fanta,$0.40 ,"2,000",$112 ,,,,
Sodapop,1185732,14-7-2022,Midwest,Illinois,Powerade,$0.50 ,"2,250",$169 ,,,,
Sodapop,1185732,14-7-2022,Midwest,Illinois,Dasani Water,$0.55 ,"4,000",$528 ,,,,
Sodapop,1185732,15-8-2022,Midwest,Illinois,Coca-Cola,$0.50 ,"5,500",$523 ,,,,
Sodapop,1185732,15-8-2022,Midwest,Illinois,Diet Coke,$0.45 ,"3,250",$673 ,,,,
Sodapop,1185732,15-8-2022,Midwest,Illinois,Sprite,$0.40 ,"2,500",$130 ,,,,
Sodapop,1185732,15-8-2022,Midwest,Illinois,Fanta,$0.40 ,"2,250",$189 ,,,,
Sodapop,1185732,15-8-2022,Midwest,Illinois,Powerade,$0.50 ,"2,000",$410 ,,,,
Sodapop,1185732,15-8-2022,Midwest,Illinois,Dasani Water,$0.55 ,"3,750",$371 ,,,,
Sodapop,1185732,16-9-2022,Midwest,Illinois,Coca-Cola,$0.50 ,"5,000",$200 ,,,,
Sodapop,1185732,16-9-2022,Midwest,Illinois,Diet Coke,$0.45 ,"3,000",$513 ,,,,
Sodapop,1185732,16-9-2022,Midwest,Illinois,Sprite,$0.40 ,"2,000",$168 ,,,,
Sodapop,1185732,16-9-2022,Midwest,Illinois,Fanta,$0.40 ,"1,750",$238 ,,,,
Sodapop,1185732,16-9-2022,Midwest,Illinois,Powerade,$0.50 ,"1,750",$105 ,,,,
Sodapop,1185732,16-9-2022,Midwest,Illinois,Dasani Water,$0.55 ,"2,500",$179 ,,,,
Sodapop,1185732,15-10-2022,Midwest,Illinois,Coca-Cola,$0.60 ,"4,250",$434 ,,,,
Sodapop,1185732,15-10-2022,Midwest,Illinois,Diet Coke,$0.50 ,"2,500",$263 ,,,,
Sodapop,1185732,15-10-2022,Midwest,Illinois,Sprite,$0.50 ,"1,500",$105 ,,,,
Sodapop,1185732,15-10-2022,Midwest,Illinois,Fanta,$0.50 ,"1,250",$31 ,,,,
Sodapop,1185732,15-10-2022,Midwest,Illinois,Powerade,$0.60 ,"1,250",$60 ,,,,
Sodapop,1185732,15-10-2022,Midwest,Illinois,Dasani Water,$0.65 ,"2,500",$179 ,,,,
Sodapop,1185732,15-11-2022,Midwest,Illinois,Coca-Cola,$0.60 ,"4,000",$360 ,,,,
Sodapop,1185732,15-11-2022,Midwest,Illinois,Diet Coke,$0.50 ,"2,500",$425 ,,,,
Sodapop,1185732,15-11-2022,Midwest,Illinois,Sprite,$0.50 ,"1,950",$332 ,,,,
Sodapop,1185732,15-11-2022,Midwest,Illinois,Fanta,$0.50 ,"1,750",$298 ,,,,
Sodapop,1185732,15-11-2022,Midwest,Illinois,Powerade,$0.60 ,"1,500",$441 ,,,,
Sodapop,1185732,15-11-2022,Midwest,Illinois,Dasani Water,$0.65 ,"2,500",$228 ,,,,
Sodapop,1185732,14-12-2022,Midwest,Illinois,Coca-Cola,$0.60 ,"5,000",$420 ,,,,
Sodapop,1185732,14-12-2022,Midwest,Illinois,Diet Coke,$0.50 ,"3,000",$225 ,,,,
Sodapop,1185732,14-12-2022,Midwest,Illinois,Sprite,$0.50 ,"2,500",$300 ,,,,
Sodapop,1185732,14-12-2022,Midwest,Illinois,Fanta,$0.50 ,"2,000",$190 ,,,,
Sodapop,1185732,14-12-2022,Midwest,Illinois,Powerade,$0.60 ,"2,000",$552 ,,,,
Sodapop,1185732,14-12-2022,Midwest,Illinois,Dasani Water,$0.65 ,"3,000",$254 ,,,,
BevCo,1197831,2-1-2022,South,Texas,Coca-Cola,$0.20 ,"7,250",$305 ,,,,
BevCo,1197831,2-1-2022,South,Texas,Diet Coke,$0.30 ,"7,250",$892 ,,,,
BevCo,1197831,2-1-2022,South,Texas,Sprite,$0.30 ,"5,250",$284 ,,,,
BevCo,1197831,2-1-2022,South,Texas,Fanta,$0.35 ,"5,250",$147 ,,,,
BevCo,1197831,2-1-2022,South,Texas,Powerade,$0.40 ,"3,750",$315 ,,,,
BevCo,1197831,2-1-2022,South,Texas,Dasani Water,$0.35 ,"5,250",$625 ,,,,
BevCo,1197831,1-2-2022,South,Texas,Coca-Cola,$0.25 ,"6,750",$203 ,,,,
BevCo,1197831,1-2-2022,South,Texas,Diet Coke,$0.35 ,"6,500",$296 ,,,,
BevCo,1197831,1-2-2022,South,Texas,Sprite,$0.35 ,"4,750",$283 ,,,,
BevCo,1197831,1-2-2022,South,Texas,Fanta,$0.35 ,"4,250",$312 ,,,,
BevCo,1197831,1-2-2022,South,Texas,Powerade,$0.40 ,"3,000",$168 ,,,,
BevCo,1197831,1-2-2022,South,Texas,Dasani Water,$0.35 ,"5,000",$88 ,,,,
BevCo,1197831,3-3-2022,South,Texas,Coca-Cola,$0.30 ,"6,750",$162 ,,,,
BevCo,1197831,3-3-2022,South,Texas,Diet Coke,$0.40 ,"6,750",$297 ,,,,
BevCo,1197831,3-3-2022,South,Texas,Sprite,$0.30 ,"5,000",$225 ,,,,
BevCo,1197831,3-3-2022,South,Texas,Fanta,$0.35 ,"4,000",$476 ,,,,
BevCo,1197831,3-3-2022,South,Texas,Powerade,$0.40 ,"3,000",$408 ,,,,
BevCo,1197831,3-3-2022,South,Texas,Dasani Water,$0.35 ,"4,500",$536 ,,,,
BevCo,1197831,2-4-2022,South,Texas,Coca-Cola,$0.20 ,"7,000",$686 ,,,,
BevCo,1197831,2-4-2022,South,Texas,Diet Coke,$0.30 ,"7,000",$294 ,,,,
BevCo,1197831,2-4-2022,South,Texas,Sprite,$0.25 ,"5,250",$184 ,,,,
BevCo,1197831,2-4-2022,South,Texas,Fanta,$0.30 ,"4,250",$191 ,,,,
BevCo,1197831,2-4-2022,South,Texas,Powerade,$0.35 ,"3,250",$273 ,,,,
BevCo,1197831,2-4-2022,South,Texas,Dasani Water,$0.30 ,"6,000",$342 ,,,,
BevCo,1197831,2-5-2022,South,Texas,Coca-Cola,$0.20 ,"7,500",$690 ,,,,
BevCo,1197831,2-5-2022,South,Texas,Diet Coke,$0.30 ,"7,750",$302 ,,,,
BevCo,1197831,2-5-2022,South,Texas,Sprite,$0.25 ,"6,250",$328 ,,,,
BevCo,1197831,2-5-2022,South,Texas,Fanta,$0.35 ,"5,500",$789 ,,,,
BevCo,1197831,2-5-2022,South,Texas,Powerade,$0.50 ,"4,500",$405 ,,,,
BevCo,1197831,2-5-2022,South,Texas,Dasani Water,$0.45 ,"8,000",$288 ,,,,
BevCo,1197831,1-6-2022,South,Texas,Coca-Cola,$0.45 ,"8,000",$756 ,,,,
BevCo,1197831,1-6-2022,South,Texas,Diet Coke,$0.50 ,"8,000","$1,360 ",,,,
BevCo,1197831,1-6-2022,South,Texas,Sprite,$0.45 ,"6,500",$351 ,,,,
BevCo,1197831,1-6-2022,South,Texas,Fanta,$0.45 ,"6,000",$351 ,,,,
BevCo,1197831,1-6-2022,South,Texas,Powerade,$0.50 ,"5,000",$425 ,,,,
BevCo,1197831,1-6-2022,South,Texas,Dasani Water,$0.55 ,"8,750","$1,011 ",,,,
BevCo,1197831,3-7-2022,South,Texas,Coca-Cola,$0.45 ,"8,250",$520 ,,,,
BevCo,1197831,3-7-2022,South,Texas,Diet Coke,$0.50 ,"8,250",$206 ,,,,
BevCo,1197831,3-7-2022,South,Texas,Sprite,$0.45 ,"9,750",$351 ,,,,
BevCo,1197831,3-7-2022,South,Texas,Fanta,$0.45 ,"5,750",$285 ,,,,
BevCo,1197831,3-7-2022,South,Texas,Powerade,$0.50 ,"5,750",$431 ,,,,
BevCo,1197831,3-7-2022,South,Texas,Dasani Water,$0.60 ,"8,500","$1,734 ",,,,
BevCo,1197831,5-8-2022,South,Texas,Coca-Cola,$0.50 ,"8,000","$1,360 ",,,,
BevCo,1197831,5-8-2022,South,Texas,Diet Coke,$0.55 ,"8,000","$1,496 ",,,,
BevCo,1197831,5-8-2022,South,Texas,Sprite,$0.50 ,"9,750","$2,389 ",,,,
BevCo,1197831,5-8-2022,South,Texas,Fanta,$0.50 ,"5,250",$368 ,,,,
BevCo,1197831,5-8-2022,South,Texas,Powerade,$0.55 ,"5,250",$404 ,,,,
BevCo,1197831,5-8-2022,South,Texas,Dasani Water,$0.60 ,"7,750",$698 ,,,,
BevCo,1197831,2-9-2022,South,Texas,Coca-Cola,$0.55 ,"7,250",$957 ,,,,
BevCo,1197831,2-9-2022,South,Texas,Diet Coke,$0.55 ,"6,750",$705 ,,,,
BevCo,1197831,2-9-2022,South,Texas,Sprite,$0.60 ,"7,250","$2,001 ",,,,
BevCo,1197831,2-9-2022,South,Texas,Fanta,$0.60 ,"4,500",$351 ,,,,
BevCo,1197831,2-9-2022,South,Texas,Powerade,$0.55 ,"4,500",$520 ,,,,
BevCo,1197831,2-9-2022,South,Texas,Dasani Water,$0.50 ,"6,750","$1,384 ",,,,
BevCo,1197831,1-10-2022,South,Texas,Coca-Cola,$0.40 ,"6,250",$450 ,,,,
BevCo,1197831,1-10-2022,South,Texas,Diet Coke,$0.40 ,"6,250",$200 ,,,,
BevCo,1197831,1-10-2022,South,Texas,Sprite,$0.45 ,"5,750",$543 ,,,,
BevCo,1197831,1-10-2022,South,Texas,Fanta,$0.45 ,"4,250",$650 ,,,,
BevCo,1197831,1-10-2022,South,Texas,Powerade,$0.40 ,"4,000",$192 ,,,,
BevCo,1197831,1-10-2022,South,Texas,Dasani Water,$0.50 ,"5,750",$374 ,,,,
BevCo,1197831,2-11-2022,South,Texas,Coca-Cola,$0.40 ,"7,250",$493 ,,,,
BevCo,1197831,2-11-2022,South,Texas,Diet Coke,$0.40 ,"7,250",$609 ,,,,
BevCo,1197831,2-11-2022,South,Texas,Sprite,$0.65 ,"6,500",$592 ,,,,
BevCo,1197831,2-11-2022,South,Texas,Fanta,$0.65 ,"5,000",$163 ,,,,
BevCo,1197831,2-11-2022,South,Texas,Powerade,$0.60 ,"4,750",$228 ,,,,
BevCo,1197831,2-11-2022,South,Texas,Dasani Water,$0.70 ,"6,750",$520 ,,,,
BevCo,1197831,1-12-2022,South,Texas,Coca-Cola,$0.60 ,"8,250",$743 ,,,,
BevCo,1197831,1-12-2022,South,Texas,Diet Coke,$0.60 ,"8,250","$1,683 ",,,,
BevCo,1197831,1-12-2022,South,Texas,Sprite,$0.65 ,"7,250","$1,602 ",,,,
BevCo,1197831,1-12-2022,South,Texas,Fanta,$0.65 ,"5,750","$1,271 ",,,,
BevCo,1197831,1-12-2022,South,Texas,Powerade,$0.60 ,"5,250","$1,544 ",,,,
BevCo,1197831,1-12-2022,South,Texas,Dasani Water,$0.70 ,"7,750",$760 ,,,,
Sodapop,1185732,7-1-2022,Northeast,Pennsylvania,Coca-Cola,$0.45 ,"4,250",$268 ,,,,
Sodapop,1185732,7-1-2022,Northeast,Pennsylvania,Diet Coke,$0.45 ,"2,250",$152 ,,,,
Sodapop,1185732,7-1-2022,Northeast,Pennsylvania,Sprite,$0.35 ,"2,250",$189 ,,,,
Sodapop,1185732,7-1-2022,Northeast,Pennsylvania,Fanta,$0.40 ,750,$57 ,,,,
Sodapop,1185732,7-1-2022,Northeast,Pennsylvania,Powerade,$0.55 ,"1,250",$316 ,,,,
Sodapop,1185732,7-1-2022,Northeast,Pennsylvania,Dasani Water,$0.45 ,"2,250",$132 ,,,,
Sodapop,1185732,5-2-2022,Northeast,Pennsylvania,Coca-Cola,$0.45 ,"4,750",$449 ,,,,
Sodapop,1185732,5-2-2022,Northeast,Pennsylvania,Diet Coke,$0.45 ,"1,250",$231 ,,,,
Sodapop,1185732,5-2-2022,Northeast,Pennsylvania,Sprite,$0.35 ,"1,750",$110 ,,,,
Sodapop,1185732,5-2-2022,Northeast,Pennsylvania,Fanta,$0.40 ,500,$16 ,,,,
Sodapop,1185732,5-2-2022,Northeast,Pennsylvania,Powerade,$0.55 ,"1,250",$144 ,,,,
Sodapop,1185732,5-2-2022,Northeast,Pennsylvania,Dasani Water,$0.45 ,"2,250",$344 ,,,,
Sodapop,1185732,3-3-2022,Northeast,Pennsylvania,Coca-Cola,$0.50 ,"4,450",$267 ,,,,
Sodapop,1185732,3-3-2022,Northeast,Pennsylvania,Diet Coke,$0.50 ,"1,500",$98 ,,,,
Sodapop,1185732,3-3-2022,Northeast,Pennsylvania,Sprite,$0.40 ,"1,750",$119 ,,,,
Sodapop,1185732,3-3-2022,Northeast,Pennsylvania,Fanta,$0.45 ,250,$24 ,,,,
Sodapop,1185732,3-3-2022,Northeast,Pennsylvania,Powerade,$0.60 ,750,$63 ,,,,
Sodapop,1185732,3-3-2022,Northeast,Pennsylvania,Dasani Water,$0.50 ,"1,750",$44 ,,,,
Sodapop,1185732,4-4-2022,Northeast,Pennsylvania,Coca-Cola,$0.50 ,"4,500",$180 ,,,,
Sodapop,1185732,4-4-2022,Northeast,Pennsylvania,Diet Coke,$0.50 ,"1,500",$83 ,,,,
Sodapop,1185732,4-4-2022,Northeast,Pennsylvania,Sprite,$0.40 ,"1,500",$126 ,,,,
Sodapop,1185732,4-4-2022,Northeast,Pennsylvania,Fanta,$0.45 ,750,$115 ,,,,
Sodapop,1185732,4-4-2022,Northeast,Pennsylvania,Powerade,$0.60 ,750,$54 ,,,,
Sodapop,1185732,4-4-2022,Northeast,Pennsylvania,Dasani Water,$0.50 ,"2,000",$130 ,,,,
Sodapop,1185732,3-5-2022,Northeast,Pennsylvania,Coca-Cola,$0.60 ,"4,700",$479 ,,,,
Sodapop,1185732,3-5-2022,Northeast,Pennsylvania,Diet Coke,$0.60 ,"1,750",$221 ,,,,
Sodapop,1185732,3-5-2022,Northeast,Pennsylvania,Sprite,$0.55 ,"1,500",$116 ,,,,
Sodapop,1185732,3-5-2022,Northeast,Pennsylvania,Fanta,$0.55 ,"1,000",$28 ,,,,
Sodapop,1185732,3-5-2022,Northeast,Pennsylvania,Powerade,$0.65 ,"1,250",$65 ,,,,
Sodapop,1185732,3-5-2022,Northeast,Pennsylvania,Dasani Water,$0.70 ,"2,500",$193 ,,,,
Sodapop,1185732,5-6-2022,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"5,000",$488 ,,,,
Sodapop,1185732,5-6-2022,Northeast,Pennsylvania,Diet Coke,$0.60 ,"2,500",$510 ,,,,
Sodapop,1185732,5-6-2022,Northeast,Pennsylvania,Sprite,$0.55 ,"1,750",$327 ,,,,
Sodapop,1185732,5-6-2022,Northeast,Pennsylvania,Fanta,$0.55 ,"1,500",$281 ,,,,
Sodapop,1185732,5-6-2022,Northeast,Pennsylvania,Powerade,$0.65 ,"1,500",$478 ,,,,
Sodapop,1185732,5-6-2022,Northeast,Pennsylvania,Dasani Water,$0.70 ,"3,000",$294 ,,,,
Sodapop,1185732,3-7-2022,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"5,000",$455 ,,,,
Sodapop,1185732,3-7-2022,Northeast,Pennsylvania,Diet Coke,$0.60 ,"3,000",$270 ,,,,
Sodapop,1185732,3-7-2022,Northeast,Pennsylvania,Sprite,$0.55 ,"2,250",$297 ,,,,
Sodapop,1185732,3-7-2022,Northeast,Pennsylvania,Fanta,$0.55 ,"1,750",$183 ,,,,
Sodapop,1185732,3-7-2022,Northeast,Pennsylvania,Powerade,$0.65 ,"2,000",$598 ,,,,
Sodapop,1185732,3-7-2022,Northeast,Pennsylvania,Dasani Water,$0.70 ,"3,750",$341 ,,,,
Sodapop,1185732,4-8-2022,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"5,250",$717 ,,,,
Sodapop,1185732,4-8-2022,Northeast,Pennsylvania,Diet Coke,$0.60 ,"3,000",$738 ,,,,
Sodapop,1185732,4-8-2022,Northeast,Pennsylvania,Sprite,$0.55 ,"2,250",$223 ,,,,
Sodapop,1185732,4-8-2022,Northeast,Pennsylvania,Fanta,$0.55 ,"2,000",$88 ,,,,
Sodapop,1185732,4-8-2022,Northeast,Pennsylvania,Powerade,$0.65 ,"1,750",$239 ,,,,
Sodapop,1185732,4-8-2022,Northeast,Pennsylvania,Dasani Water,$0.70 ,"3,500",$833 ,,,,
Sodapop,1185732,3-9-2022,Northeast,Pennsylvania,Coca-Cola,$0.65 ,"4,750",$371 ,,,,
Sodapop,1185732,3-9-2022,Northeast,Pennsylvania,Diet Coke,$0.50 ,"2,750",$179 ,,,,
Sodapop,1185732,3-9-2022,Northeast,Pennsylvania,Sprite,$0.45 ,"2,000",$153 ,,,,
Sodapop,1185732,3-9-2022,Northeast,Pennsylvania,Fanta,$0.45 ,"1,750",$165 ,,,,
Sodapop,1185732,3-9-2022,Northeast,Pennsylvania,Powerade,$0.55 ,"1,250",$96 ,,,,
Sodapop,1185732,3-9-2022,Northeast,Pennsylvania,Dasani Water,$0.60 ,"2,250",$68 ,,,,
Sodapop,1185732,5-10-2022,Northeast,Pennsylvania,Coca-Cola,$0.60 ,"4,000",$192 ,,,,
Sodapop,1185732,5-10-2022,Northeast,Pennsylvania,Diet Coke,$0.50 ,"2,250",$124 ,,,,
Sodapop,1185732,5-10-2022,Northeast,Pennsylvania,Sprite,$0.50 ,"1,250",$94 ,,,,
Sodapop,1185732,5-10-2022,Northeast,Pennsylvania,Fanta,$0.50 ,"1,000",$170 ,,,,
Sodapop,1185732,5-10-2022,Northeast,Pennsylvania,Powerade,$0.60 ,"1,000",$204 ,,,,
Sodapop,1185732,5-10-2022,Northeast,Pennsylvania,Dasani Water,$0.65 ,"2,250",$497 ,,,,
Sodapop,1185732,4-11-2022,Northeast,Pennsylvania,Coca-Cola,$0.70 ,"3,750","$1,286 ",,,,
Sodapop,1185732,4-11-2022,Northeast,Pennsylvania,Diet Coke,$0.60 ,"2,000",$168 ,,,,
Sodapop,1185732,4-11-2022,Northeast,Pennsylvania,Sprite,$0.60 ,"1,950",$164 ,,,,
Sodapop,1185732,4-11-2022,Northeast,Pennsylvania,Fanta,$0.60 ,"1,750",$158 ,,,,
Sodapop,1185732,4-11-2022,Northeast,Pennsylvania,Powerade,$0.70 ,"1,500",$252 ,,,,
Sodapop,1185732,4-11-2022,Northeast,Pennsylvania,Dasani Water,$0.75 ,"2,500",$356 ,,,,
Sodapop,1185732,3-12-2022,Northeast,Pennsylvania,Coca-Cola,$0.70 ,"4,750","$1,530 ",,,,
Sodapop,1185732,3-12-2022,Northeast,Pennsylvania,Diet Coke,$0.60 ,"2,750",$215 ,,,,
Sodapop,1185732,3-12-2022,Northeast,Pennsylvania,Sprite,$0.60 ,"2,250",$284 ,,,,
Sodapop,1185732,3-12-2022,Northeast,Pennsylvania,Fanta,$0.60 ,"1,750",$431 ,,,,
Sodapop,1185732,3-12-2022,Northeast,Pennsylvania,Powerade,$0.70 ,"1,750",$221 ,,,,
Sodapop,1185732,3-12-2022,Northeast,Pennsylvania,Dasani Water,$0.75 ,"2,750",$165 ,,,,
FizzySip,1128299,15-1-2022,West,Nevada,Coca-Cola,$0.35 ,"4,500",$599 ,,,,
FizzySip,1128299,15-1-2022,West,Nevada,Diet Coke,$0.45 ,"4,500",$425 ,,,,
FizzySip,1128299,15-1-2022,West,Nevada,Sprite,$0.45 ,"4,500",$689 ,,,,
FizzySip,1128299,15-1-2022,West,Nevada,Fanta,$0.45 ,"3,000",$162 ,,,,
FizzySip,1128299,15-1-2022,West,Nevada,Powerade,$0.50 ,"2,500",$163 ,,,,
FizzySip,1128299,15-1-2022,West,Nevada,Dasani Water,$0.45 ,"4,750",$363 ,,,,
FizzySip,1128299,15-2-2022,West,Nevada,Coca-Cola,$0.35 ,"5,250",$386 ,,,,
FizzySip,1128299,15-2-2022,West,Nevada,Diet Coke,$0.45 ,"4,250",$268 ,,,,
FizzySip,1128299,15-2-2022,West,Nevada,Sprite,$0.45 ,"4,250",$96 ,,,,
FizzySip,1128299,15-2-2022,West,Nevada,Fanta,$0.45 ,"2,750",$99 ,,,,
FizzySip,1128299,15-2-2022,West,Nevada,Powerade,$0.50 ,"2,000",$110 ,,,,
FizzySip,1128299,15-2-2022,West,Nevada,Dasani Water,$0.45 ,"4,000",$270 ,,,,
FizzySip,1128299,14-3-2022,West,Nevada,Coca-Cola,$0.45 ,"5,500",$842 ,,,,
FizzySip,1128299,14-3-2022,West,Nevada,Diet Coke,$0.55 ,"4,000",$462 ,,,,
FizzySip,1128299,14-3-2022,West,Nevada,Sprite,$0.55 ,"4,000",$748 ,,,,
FizzySip,1128299,14-3-2022,West,Nevada,Fanta,$0.55 ,"3,000",$198 ,,,,
FizzySip,1128299,14-3-2022,West,Nevada,Powerade,$0.60 ,"1,750",$137 ,,,,
FizzySip,1128299,14-3-2022,West,Nevada,Dasani Water,$0.55 ,"3,750",$351 ,,,,
FizzySip,1128299,15-4-2022,West,Nevada,Coca-Cola,$0.60 ,"5,500",$693 ,,,,
FizzySip,1128299,15-4-2022,West,Nevada,Diet Coke,$0.65 ,"3,500",$319 ,,,,
FizzySip,1128299,15-4-2022,West,Nevada,Sprite,$0.65 ,"4,000",$130 ,,,,
FizzySip,1128299,15-4-2022,West,Nevada,Fanta,$0.60 ,"3,000",$144 ,,,,
FizzySip,1128299,15-4-2022,West,Nevada,Powerade,$0.65 ,"2,000",$143 ,,,,
FizzySip,1128299,15-4-2022,West,Nevada,Dasani Water,$0.80 ,"3,500",$420 ,,,,
FizzySip,1128299,16-5-2022,West,Nevada,Coca-Cola,$0.60 ,"5,500","$1,122 ",,,,
FizzySip,1128299,16-5-2022,West,Nevada,Diet Coke,$0.65 ,"4,000",$884 ,,,,
FizzySip,1128299,16-5-2022,West,Nevada,Sprite,$0.65 ,"4,000",$884 ,,,,
FizzySip,1128299,16-5-2022,West,Nevada,Fanta,$0.60 ,"3,000",$882 ,,,,
FizzySip,1128299,16-5-2022,West,Nevada,Powerade,$0.65 ,"2,000",$182 ,,,,
FizzySip,1128299,16-5-2022,West,Nevada,Dasani Water,$0.80 ,"4,500",$504 ,,,,
FizzySip,1128299,15-6-2022,West,Nevada,Coca-Cola,$0.60 ,"7,000",$630 ,,,,
FizzySip,1128299,15-6-2022,West,Nevada,Diet Coke,$0.65 ,"5,500",$858 ,,,,
FizzySip,1128299,15-6-2022,West,Nevada,Sprite,$0.65 ,"5,500",$679 ,,,,
FizzySip,1128299,15-6-2022,West,Nevada,Fanta,$0.60 ,"4,250","$1,173 ",,,,
FizzySip,1128299,15-6-2022,West,Nevada,Powerade,$0.65 ,"3,000",$254 ,,,,
FizzySip,1128299,15-6-2022,West,Nevada,Dasani Water,$0.80 ,"6,000","$1,008 ",,,,
